domain1,domain2,domain result,cosine distance
PF00153,PF14659,PF12889,0.28832799196243286
PF00153,PF14667,PF04225,0.2965266704559326
PF00153,PF14669,PF12889,0.28891074657440186
PF00153,PF14672,PF12889,0.29034489393234253
PF00153,PF14690,PF04225,0.2983294129371643
PF00153,PF14693,PF12889,0.29973065853118896
PF00153,PF14705,PF12889,0.28090694546699524
PF00153,PF14712,PF12889,0.28036028146743774
PF00153,PF14713,PF04225,0.292466938495636
PF00153,PF14723,PF12889,0.28719475865364075
PF00153,PF14733,PF02037,0.29343587160110474
PF00153,PF14735,PF04225,0.2872021496295929
PF00153,PF14736,PF12889,0.28499895334243774
PF00153,PF14739,PF12889,0.28849464654922485
PF00153,PF14747,PF04225,0.29263269901275635
PF00153,PF14769,PF12889,0.29135680198669434
PF00153,PF14770,PF12889,0.286909818649292
PF00153,PF14774,PF12889,0.2902097702026367
PF00153,PF14775,PF12889,0.29791444540023804
PF00153,PF14777,PF12889,0.2948680520057678
PF00153,PF14786,DG200,0.28741884231567383
PF00153,PF14799,PF12889,0.28318727016448975
PF00153,PF14802,PF12889,0.29381945729255676
PF00153,PF14808,PF09954,0.2969668507575989
PF00153,PF14811,PF12889,0.2971791923046112
PF00153,PF14820,PF12889,0.2911001741886139
PF00153,PF14822,PF12889,0.29883551597595215
PF00153,PF14825,PF12889,0.29303157329559326
PF00153,PF14828,PF12889,0.28748762607574463
PF00153,PF14832,PF12889,0.2865437865257263
PF00153,PF14839,PF12889,0.2909008264541626
PF00153,PF14841,PF12889,0.287742018699646
PF00153,PF14842,PF04225,0.2946758568286896
PF00153,PF14856,PF10690,0.28418034315109253
PF00153,PF14862,PF04225,0.2949587106704712
PF00153,PF14865,PF04225,0.29050081968307495
PF00153,PF14866,PF04225,0.2927112579345703
PF00153,PF14868,PF02037,0.2925543785095215
PF00153,PF14870,PF12889,0.2919444441795349
PF00153,PF14877,PF04225,0.29152989387512207
PF00153,PF14880,PF12889,0.29427242279052734
PF00153,PF14882,PF04225,0.29320627450942993
PF00153,PF14884,PF09954,0.29638558626174927
PF00153,PF14886,PF12889,0.28778108954429626
PF00153,PF14892,PF12889,0.29017841815948486
PF00153,PF14895,PF12889,0.281344473361969
PF00153,PF14903,PF12889,0.2886389195919037
PF00153,PF14904,PF08115,0.2897833287715912
PF00153,PF14906,PF08115,0.2939637303352356
PF00153,PF14908,PF02037,0.2976011633872986
PF00153,PF14914,PF12889,0.2915872037410736
PF00153,PF14917,PF12889,0.2938380837440491
PF00153,PF14925,PF12889,0.291526734828949
PF00153,PF14926,PF04225,0.28737351298332214
PF00153,PF14931,PF04225,0.2935834228992462
PF00153,PF14933,PF04225,0.29612675309181213
PF00153,PF14934,PF09954,0.2816869914531708
PF00153,PF14935,PF12889,0.28657305240631104
PF00153,PF14936,PF12889,0.2908814549446106
PF00153,PF14937,PF04225,0.2932327389717102
PF00153,PF14939,PF02037,0.29742783308029175
PF00153,PF14941,PF12889,0.287810742855072
PF00153,PF14942,PF04225,0.297041118144989
PF00153,PF14943,PF12889,0.28138744831085205
PF00153,PF14945,PF04225,0.29670417308807373
PF00153,PF14946,PF12889,0.291226327419281
PF00153,PF14948,PF09954,0.28378820419311523
PF00153,PF14949,PF12889,0.2988883852958679
PF00153,PF14950,PF12889,0.2957973778247833
PF00153,PF14953,PF04225,0.2863222360610962
PF00153,PF14954,PF12889,0.2902175784111023
PF00153,PF14955,PF09954,0.2782028913497925
PF00153,PF14956,PF12889,0.2841891646385193
PF00153,PF14958,PF02037,0.2974144220352173
PF00153,PF14962,PF02037,0.2942751348018646
PF00153,PF14963,PF12889,0.2920539677143097
PF00153,PF14964,PF12889,0.29961860179901123
PF00153,PF14967,PF04225,0.29088717699050903
PF00153,PF14968,PF12889,0.29678115248680115
PF00153,PF14969,PF12889,0.28371310234069824
PF00153,PF14970,PF12889,0.2923390865325928
PF00153,PF14971,PF04225,0.28574883937835693
PF00153,PF14972,PF12889,0.29072076082229614
PF00153,PF14975,PF08115,0.2907436490058899
PF00153,PF14978,PF04225,0.2991514801979065
PF00153,PF14984,PF12889,0.2967376410961151
PF00153,PF14986,PF04225,0.28778785467147827
PF00153,PF14989,PF12889,0.2936902642250061
PF00153,PF14990,PF12889,0.2859688997268677
PF00153,PF14991,PF04225,0.29830729961395264
PF00153,PF14992,PF12889,0.29308098554611206
PF00153,PF14994,PF04225,0.2941496968269348
PF00153,PF14995,PF04225,0.28933823108673096
PF00153,PF14996,PF12889,0.28642237186431885
PF00153,PF14997,PF12889,0.29263579845428467
PF00153,PF14998,PF12889,0.28322434425354004
PF00153,PF15001,PF04225,0.29447850584983826
PF00153,PF15002,PF12889,0.2776569426059723
PF00153,PF15004,PF04225,0.2917189598083496
PF00153,PF15006,PF04225,0.28105098009109497
PF00153,PF15008,PF12889,0.2820749282836914
PF00153,PF15009,PF12889,0.29268646240234375
PF00153,PF15011,PF12889,0.2847883403301239
PF00153,PF15012,PF12889,0.29248425364494324
PF00153,PF15013,PF12889,0.2803332507610321
PF00153,PF15014,PF04225,0.2937609851360321
PF00153,PF15015,PF04225,0.2971329689025879
PF00153,PF15018,PF12889,0.294241726398468
PF00153,PF15019,PF02182,0.2955312728881836
PF00153,PF15020,PF12889,0.29890286922454834
PF00153,PF15023,PF04225,0.2996917963027954
PF00153,PF15027,PF02037,0.29202163219451904
PF00153,PF15028,PF04225,0.2960222363471985
PF00153,PF15030,PF02037,0.29329830408096313
PF00153,PF15031,PF04225,0.2836471199989319
PF00153,PF15032,PF04225,0.28902584314346313
PF00153,PF15036,PF12889,0.28775572776794434
PF00153,PF15041,PF04225,0.2918894290924072
PF00153,PF15043,PF12889,0.28846848011016846
PF00153,PF15045,PF02037,0.2990819811820984
PF00153,PF15046,PF04225,0.29869043827056885
PF00153,PF15047,PF04225,0.29871171712875366
PF00153,PF15049,PF04225,0.2960926294326782
PF00153,PF15050,PF12889,0.28794530034065247
PF00153,PF15051,PF08115,0.29685449600219727
PF00153,PF15052,PF04225,0.28971734642982483
PF00153,PF15053,PF04225,0.2830575704574585
PF00153,PF15054,PF12889,0.2881525158882141
PF00153,PF15055,PF12889,0.28978031873703003
PF00153,PF15060,PF04225,0.29751789569854736
PF00153,PF15061,PF04225,0.28637754917144775
PF00153,PF15062,PF12889,0.2883458733558655
PF00153,PF15063,PF12889,0.29329317808151245
PF00153,PF15065,PF12889,0.2800706624984741
PF00153,PF15068,PF04225,0.29617640376091003
PF00153,PF15069,PF04225,0.29637160897254944
PF00153,PF15071,PF12889,0.28863704204559326
PF00153,PF15072,PF08115,0.2999088764190674
PF00153,PF15073,PF12889,0.2964869439601898
PF00153,PF15074,PF04225,0.29782965779304504
PF00153,PF15075,PF04225,0.2939510941505432
PF00153,PF15077,PF04225,0.29754212498664856
PF00153,PF15078,PF04225,0.2992074489593506
PF00153,PF15079,PF12889,0.29232341051101685
PF00153,PF15082,PF12889,0.29269519448280334
PF00153,PF15084,PF02037,0.2920363247394562
PF00153,PF15087,PF12889,0.2931482195854187
PF00153,PF15089,PF12889,0.29019683599472046
PF00153,PF15090,PF02037,0.2996465861797333
PF00153,PF15091,PF04225,0.29051274061203003
PF00153,PF15092,PF04225,0.29793334007263184
PF00153,PF15094,PF02037,0.29541462659835815
PF00153,PF15096,PF04225,0.297367662191391
PF00153,PF15101,PF04225,0.29997336864471436
PF00153,PF15102,PF12889,0.28657960891723633
PF00153,PF15104,PF04225,0.2968350648880005
PF00153,PF15105,PF04225,0.2968207597732544
PF00153,PF15106,PF12889,0.2883417010307312
PF00153,PF15109,PF12889,0.2877058982849121
PF00153,PF15111,PF04225,0.2985366880893707
PF00153,PF15112,PF12889,0.29316744208335876
PF00153,PF15115,PF12889,0.2912321090698242
PF00153,PF15118,PF04225,0.29946979880332947
PF00153,PF15119,PF04225,0.2913503050804138
PF00153,PF15120,PF12889,0.2996327579021454
PF00153,PF15121,PF12889,0.2835997939109802
PF00153,PF15123,PF12889,0.28857338428497314
PF00153,PF15125,PF12889,0.28891676664352417
PF00153,PF15128,PF04225,0.2964821755886078
PF00153,PF15129,PF12889,0.29382407665252686
PF00153,PF15130,PF04225,0.2990766167640686
PF00153,PF15133,PF04225,0.294919490814209
PF00153,PF15134,PF04225,0.2943073511123657
PF00153,PF15135,PF12889,0.28662392497062683
PF00153,PF15136,PF04225,0.2984793782234192
PF00153,PF15137,PF04225,0.28917157649993896
PF00153,PF15138,PF12889,0.2951290011405945
PF00153,PF15139,PF04225,0.29387718439102173
PF00153,PF15140,PF04225,0.28807052969932556
PF00153,PF15142,PF04225,0.29182639718055725
PF00153,PF15143,PF04225,0.29818591475486755
PF00153,PF15146,PF12889,0.2939794063568115
PF00153,PF15148,PF12889,0.2950807809829712
PF00153,PF15149,PF12889,0.29329705238342285
PF00153,PF15150,PF04225,0.297841340303421
PF00153,PF15152,PF04225,0.28907519578933716
PF00153,PF15156,PF04225,0.2902935743331909
PF00153,PF15157,PF04225,0.29071474075317383
PF00153,PF15158,PF12889,0.29308196902275085
PF00153,PF15159,PF04225,0.2991183400154114
PF00153,PF15160,PF04225,0.2973719835281372
PF00153,PF15161,PF12889,0.286889910697937
PF00153,PF15162,PF04225,0.2994074821472168
PF00153,PF15163,PF04225,0.29966822266578674
PF00153,PF15164,PF04225,0.2995358109474182
PF00153,PF15165,PF12889,0.2978211045265198
PF00153,PF15169,PF04225,0.2927952706813812
PF00153,PF15171,PF12889,0.28207844495773315
PF00153,PF15172,PF12889,0.291918009519577
PF00153,PF15173,PF12889,0.2870349884033203
PF00153,PF15175,PF04225,0.2925269603729248
PF00153,PF15177,PF12889,0.2845853567123413
PF00153,PF15179,PF04225,0.29852432012557983
PF00153,PF15180,PF04225,0.2896001636981964
PF00153,PF15181,PF04225,0.29717475175857544
PF00153,PF15183,PF12889,0.29670339822769165
PF00153,PF15185,PF04225,0.2951086759567261
PF00153,PF15186,PF04225,0.29996126890182495
PF00153,PF15187,PF12889,0.2866893410682678
PF00153,PF15203,PF04225,0.29550254344940186
PF00153,PF15205,PF12889,0.2880558669567108
PF00153,PF15211,PF12889,0.2907825708389282
PF00153,PF15212,PF04225,0.29635098576545715
PF00153,PF15226,PF04225,0.2945089340209961
PF00153,PF15228,PF04225,0.29892128705978394
PF00153,PF15230,PF12889,0.298526406288147
PF00153,PF15231,PF04225,0.29419416189193726
PF00153,PF15232,PF02037,0.29597991704940796
PF00153,PF15233,PF12889,0.2889555096626282
PF00153,PF15234,PF04225,0.2989078760147095
PF00153,PF15235,PF12889,0.29356086254119873
PF00153,PF15238,PF12889,0.2943280339241028
PF00153,PF15239,PF12889,0.2862105369567871
PF00153,PF15240,PF12889,0.2956687808036804
PF00153,PF15242,PF12889,0.29750490188598633
PF00153,PF15243,PF12889,0.2876277267932892
PF00153,PF15248,PF12889,0.2986537218093872
PF00153,PF15251,PF12889,0.2938671112060547
PF00153,PF15252,PF04225,0.2950478196144104
PF00153,PF15254,PF12889,0.2890324890613556
PF00153,PF15260,PF12889,0.2861464023590088
PF00153,PF15271,PF04225,0.28662532567977905
PF00153,PF15272,PF04225,0.2889256775379181
PF00153,PF15274,PF02037,0.2969783842563629
PF00153,PF15281,PF12889,0.2885996103286743
PF00153,PF15282,PF02037,0.2992687225341797
PF00153,PF15289,PF12889,0.2904728353023529
PF00153,PF15293,PF12889,0.2867945730686188
PF00153,PF15297,PF12889,0.29550012946128845
PF00153,PF15298,PF02182,0.28756654262542725
PF00153,PF15302,PF04225,0.29401856660842896
PF00153,PF15304,PF12889,0.2993742823600769
PF00153,PF15305,PF12889,0.2921157479286194
PF00153,PF15306,PF12889,0.27719640731811523
PF00153,PF15309,PF02037,0.2994256615638733
PF00153,PF15310,PF12889,0.28349441289901733
PF00153,PF15312,PF12889,0.28769880533218384
PF00153,PF15314,PF12889,0.2889999747276306
PF00153,PF15316,PF12889,0.2886878550052643
PF00153,PF15320,PF04225,0.28682035207748413
PF00153,PF15322,PF04225,0.2929539680480957
PF00153,PF15323,PF04225,0.2879234254360199
PF00153,PF15324,PF02037,0.29739731550216675
PF00153,PF15325,PF04225,0.2963360548019409
PF00153,PF15327,PF12889,0.29452061653137207
PF00153,PF15328,PF12889,0.29141372442245483
PF00153,PF15331,PF04225,0.2891499996185303
PF00153,PF15332,PF12889,0.28981322050094604
PF00153,PF15333,PF04225,0.29189109802246094
PF00153,PF15334,PF04225,0.29273590445518494
PF00153,PF15337,PF12889,0.28714489936828613
PF00153,PF15339,PF04225,0.2868899405002594
PF00153,PF15344,PF12889,0.2891708016395569
PF00153,PF15345,PF04225,0.2939373850822449
PF00153,PF15346,PF12889,0.2924558222293854
PF00153,PF15347,PF12889,0.2878531217575073
PF00153,PF15348,PF07533,0.2975082993507385
PF00153,PF15350,PF12889,0.28936541080474854
PF00153,PF15356,PF04225,0.29499074816703796
PF00153,PF15358,PF12889,0.2912963032722473
PF00153,PF15359,PF12889,0.28449949622154236
PF00153,PF15362,PF12889,0.29805296659469604
PF00153,PF15363,PF12889,0.2885308265686035
PF00153,PF15364,PF12889,0.2891993522644043
PF00153,PF15370,PF12889,0.2854112982749939
PF00153,PF15371,PF12889,0.2889448404312134
PF00153,PF15372,PF12889,0.2899115979671478
PF00153,PF15373,PF12889,0.2897050380706787
PF00153,PF15375,PF02182,0.2987397313117981
PF00153,PF15377,PF12889,0.28531116247177124
PF00153,PF15378,PF12889,0.29078972339630127
PF00153,PF15379,PF12889,0.28799375891685486
PF00153,PF15383,PF12889,0.28131210803985596
PF00153,PF15384,PF04225,0.291438490152359
PF00153,PF15386,PF12889,0.29041486978530884
PF00153,PF15391,PF12889,0.29176637530326843
PF00153,PF15392,PF12889,0.2899736762046814
PF00153,PF15393,PF12889,0.295427143573761
PF00153,PF15394,PF12889,0.29471439123153687
PF00153,PF15395,PF12889,0.29755300283432007
PF00153,PF15397,PF12889,0.2916896939277649
PF00153,PF15398,PF04225,0.29419660568237305
PF00153,PF15400,PF12889,0.2875257730484009
PF00153,PF15407,PF02037,0.29487693309783936
PF00153,PF15412,PF04225,0.289082407951355
PF00153,PF15419,PF04225,0.29290080070495605
PF00153,PF15424,PF04225,0.29936981201171875
PF00153,PF15427,PF04225,0.28714853525161743
PF00153,PF15430,PF08718,0.27649250626564026
PF00153,PF15434,PF04225,0.2905645966529846
PF00153,PF15441,PF09954,0.27777543663978577
PF00153,PF15443,PF12889,0.2876192033290863
PF00153,PF15444,PF04225,0.29959747195243835
PF00153,PF15450,PF12889,0.29774290323257446
PF00153,PF15451,PF04225,0.2871313691139221
PF00153,PF15452,PF02037,0.29915082454681396
PF00153,PF15453,PF12889,0.2917018532752991
PF00153,PF15454,PF12889,0.29022490978240967
PF00153,PF15460,PF12889,0.2906627655029297
PF00153,PF15462,PF12889,0.2887720763683319
PF00153,PF15467,PF04225,0.2921768128871918
PF00153,PF15473,PF04225,0.2754746675491333
PF00153,PF15474,PF04225,0.288390576839447
PF00153,PF15475,PF12889,0.28467249870300293
PF00153,PF15476,PF04225,0.29058679938316345
PF00153,PF15478,PF12889,0.28879278898239136
PF00153,PF15479,PF12889,0.2936055064201355
PF00153,PF15480,PF12889,0.2902631461620331
PF00153,PF15481,PF02037,0.2951783239841461
PF00153,PF15482,PF04225,0.2970110774040222
PF00153,PF15487,PF04225,0.299500048160553
PF00153,PF15489,PF10690,0.2906414270401001
PF00153,PF15490,PF04225,0.29354798793792725
PF00153,PF15491,PF12889,0.2897942066192627
PF00153,PF15496,PF12889,0.2873508930206299
PF00153,PF15497,PF04225,0.2949240803718567
PF00153,PF15498,PF12889,0.2914940118789673
PF00153,PF15502,PF12889,0.2886139750480652
PF00153,PF15503,PF12889,0.2908492088317871
PF00153,PF15504,PF12889,0.29070615768432617
PF00153,PF15505,PF04225,0.28720152378082275
PF00153,PF15510,PF04225,0.29918748140335083
PF00153,PF15518,PF12889,0.2886519730091095
PF00153,PF15539,PF12889,0.2997084856033325
PF00153,PF15548,PF12889,0.28933775424957275
PF00153,PF15549,PF12889,0.2935332655906677
PF00153,PF15550,PF12889,0.28943848609924316
PF00153,PF15551,PF04225,0.2887735366821289
PF00153,PF15552,PF12889,0.2860338091850281
PF00153,PF15553,PF04225,0.2876294255256653
PF00153,PF15554,PF02037,0.281506210565567
PF00153,PF15555,PF04225,0.29978203773498535
PF00153,PF15556,PF04225,0.28870663046836853
PF00153,PF15559,PF12889,0.2901567220687866
PF00153,PF15577,PF12889,0.28791671991348267
PF00153,PF15621,PF12889,0.286318838596344
PF00153,PF15622,PF12889,0.2989606261253357
PF00153,PF15623,PF04225,0.2945328652858734
PF00153,PF15625,PF02037,0.29998961091041565
PF00153,PF15628,PF12889,0.29981958866119385
PF00153,PF15629,PF12889,0.2976311445236206
PF00153,PF15630,PF12889,0.2937072515487671
PF00153,PF15661,PF04225,0.2963077425956726
PF00153,PF15664,PF04225,0.28828179836273193
PF00153,PF15666,PF04225,0.28708720207214355
PF00153,PF15667,PF04225,0.2955092191696167
PF00153,PF15668,PF12889,0.28937220573425293
PF00153,PF15669,PF12889,0.2944042682647705
PF00153,PF15671,PF12889,0.29588836431503296
PF00153,PF15672,PF12889,0.2906576991081238
PF00153,PF15673,PF12889,0.2992671728134155
PF00153,PF15675,PF12889,0.29270386695861816
PF00153,PF15676,PF12889,0.2910510301589966
PF00153,PF15679,PF04225,0.2998044788837433
PF00153,PF15680,PF04225,0.2887834310531616
PF00153,PF15683,PF12889,0.2874566316604614
PF00153,PF15684,PF12889,0.28896576166152954
PF00153,PF15685,PF04225,0.29154524207115173
PF00153,PF15686,PF12889,0.29342329502105713
PF00153,PF15691,PF04225,0.2958948612213135
PF00153,PF15696,PF02037,0.2905133068561554
PF00153,PF15699,PF12889,0.28831928968429565
PF00153,PF15702,PF12889,0.2955959439277649
PF00153,PF15703,PF12889,0.2926599681377411
PF00153,PF15704,PF12889,0.2861664891242981
PF00153,PF15709,PF04225,0.2900519073009491
PF00153,PF15710,PF04225,0.2943441867828369
PF00153,PF15712,PF04225,0.2924257516860962
PF00153,PF15713,PF04225,0.29228365421295166
PF00153,PF15715,PF12889,0.29091086983680725
PF00153,PF15718,PF12889,0.2983258068561554
PF00153,PF15719,PF12889,0.2830672860145569
PF00153,PF15720,PF09954,0.2845831513404846
PF00153,PF15722,PF12889,0.2947455048561096
PF00153,PF15724,PF12889,0.2854040265083313
PF00153,PF15729,PF12889,0.29119163751602173
PF00153,PF15734,PF12889,0.2932906746864319
PF00153,PF15737,PF02037,0.28827521204948425
PF00153,PF15741,PF04225,0.2933192253112793
PF00153,PF15742,PF02037,0.2999503016471863
PF00153,PF15743,PF12889,0.29621943831443787
PF00153,PF15744,PF12889,0.299979567527771
PF00153,PF15745,PF04225,0.2815849483013153
PF00153,PF15748,PF04225,0.29278045892715454
PF00153,PF15749,PF12889,0.29429954290390015
PF00153,PF15750,PF12889,0.29236268997192383
PF00153,PF15751,PF12889,0.2921038866043091
PF00153,PF15752,PF04225,0.2906830906867981
PF00153,PF15753,PF04225,0.2952551245689392
PF00153,PF15757,PF04225,0.2958434224128723
PF00153,PF15759,PF12889,0.29129379987716675
PF00153,PF15760,PF04225,0.290661096572876
PF00153,PF15762,PF12889,0.28778600692749023
PF00153,PF15764,PF12889,0.2888185679912567
PF00153,PF15766,PF04225,0.2897043228149414
PF00153,PF15767,PF12889,0.28722894191741943
PF00153,PF15768,PF12889,0.2918674051761627
PF00153,PF15769,PF12889,0.29215648770332336
PF00153,PF15772,PF04225,0.29210489988327026
PF00153,PF15773,PF12889,0.29893946647644043
PF00153,PF15774,PF12889,0.2931513786315918
PF00153,PF15776,PF04225,0.29260557889938354
PF00153,PF15783,PF12889,0.29651468992233276
PF00153,PF15786,PF12889,0.29455137252807617
PF00153,PF15792,PF12889,0.29186302423477173
PF00153,PF15793,PF02037,0.2964347004890442
PF00153,PF15794,PF12889,0.29165804386138916
PF00153,PF15795,PF12889,0.28534048795700073
PF00153,PF15797,PF12889,0.2889506220817566
PF00153,PF15798,PF12889,0.29330936074256897
PF00153,PF15806,PF12889,0.29035958647727966
PF00153,PF15811,PF04225,0.2998122274875641
PF00153,PF15812,PF12889,0.29009610414505005
PF00153,PF15813,PF02037,0.29836562275886536
PF00153,PF15814,PF12889,0.2888072729110718
PF00153,PF15817,PF04225,0.2989373207092285
PF00153,PF15818,PF12889,0.29122400283813477
PF00153,PF15820,PF12889,0.2889058589935303
PF00153,PF15823,PF04225,0.29877251386642456
PF00153,PF15825,PF04225,0.29252341389656067
PF00153,PF15830,PF04225,0.2986220419406891
PF00153,PF15831,PF12889,0.2945306897163391
PF00153,PF15834,PF04225,0.2978188395500183
PF00153,PF15839,PF12889,0.29524511098861694
PF00153,PF15843,PF12889,0.2919406592845917
PF00153,PF15846,PF04225,0.2974277138710022
PF00153,PF15849,PF12889,0.2936042547225952
PF00153,PF15851,PF04225,0.2945772111415863
PF00153,PF15860,PF09954,0.2692907154560089
PF00153,PF15861,PF02037,0.2942119538784027
PF00153,PF15863,PF12889,0.29399096965789795
PF00153,PF15866,PF12889,0.29872608184814453
PF00153,PF15867,PF03354,0.29817384481430054
PF00153,PF15868,PF09954,0.2888750433921814
PF00153,PF15872,PF04225,0.2959091067314148
PF00153,PF15877,PF12889,0.29104286432266235
PF00153,PF15879,PF12889,0.2987080514431
PF00153,PF15880,PF12889,0.28680306673049927
PF00153,PF15881,PF02037,0.29246625304222107
PF00153,PF15882,PF12889,0.288088321685791
PF00153,PF15883,PF12889,0.2880767583847046
PF00153,PF15884,PF12889,0.2860681712627411
PF00153,PF15888,PF02037,0.2949924170970917
PF00153,PF15909,PF12889,0.28705281019210815
PF00153,PF15910,PF12889,0.2976221740245819
PF00153,PF15918,PF02037,0.29334867000579834
PF00153,PF15925,PF04225,0.29768821597099304
PF00153,PF15928,PF12889,0.27977055311203003
PF00153,PF15929,PF02037,0.2939278483390808
PF00153,PF15934,PF12889,0.29668086767196655
PF00153,PF15935,PF12889,0.2903047204017639
PF00153,PF15938,PF12889,0.29690271615982056
PF00153,PF15952,PF04225,0.290793240070343
PF00153,PF15955,PF12889,0.2754460573196411
PF00153,PF15957,PF12889,0.29246604442596436
PF00153,PF15960,PF12889,0.2868710458278656
PF00153,PF15972,PF12889,0.29082268476486206
PF00153,PF15976,PF04225,0.2940088212490082
PF00153,PF15979,PF02037,0.29908931255340576
PF00153,PF15990,PF04225,0.29597294330596924
PF00153,PF15991,PF12889,0.29247087240219116
PF00153,PF15992,PF12889,0.29064369201660156
PF00153,PF15993,PF09954,0.2901001572608948
PF00153,PF15998,PF02182,0.29550373554229736
PF00153,PF16001,PF04225,0.29732903838157654
PF00153,PF16005,PF12889,0.292073518037796
PF00153,PF16006,PF12889,0.2915413975715637
PF00153,PF16007,PF12889,0.2962797284126282
PF00153,PF16008,PF12889,0.2896050810813904
PF00153,PF16009,PF12889,0.29388248920440674
PF00153,PF16014,PF12889,0.28499460220336914
PF00153,PF16021,PF12889,0.29012975096702576
PF00153,PF16027,PF12889,0.28955280780792236
PF00153,PF16029,PF12889,0.284263551235199
PF00153,PF16035,PF04225,0.29059863090515137
PF00153,PF16036,PF12889,0.288676917552948
PF00153,PF16037,PF12889,0.2904191017150879
PF00153,PF16038,PF12889,0.28814518451690674
PF00153,PF16039,PF04225,0.29113641381263733
PF00153,PF16042,PF09954,0.2952057421207428
PF00153,PF16044,PF12889,0.29637640714645386
PF00153,PF16045,PF12889,0.296062171459198
PF00153,PF16051,PF12889,0.2939184904098511
PF00153,PF16053,PF12889,0.28964340686798096
PF00153,PF16054,PF12889,0.2956199049949646
PF00153,PF16055,PF04225,0.2947748899459839
PF00153,PF16056,PF02037,0.2816200852394104
PF00153,PF16060,PF12889,0.29306840896606445
PF00153,PF16062,PF12889,0.280951589345932
PF00153,PF16063,PF12889,0.29503458738327026
PF00153,PF16065,PF12889,0.28362640738487244
PF00153,PF16071,PF12889,0.2868320345878601
PF00153,PF16072,PF02182,0.2966463565826416
PF00153,PF16087,PF02037,0.2867339849472046
PF00153,PF16088,PF04225,0.29375791549682617
PF00153,PF16089,PF12889,0.2873305380344391
PF00153,PF16091,PF02037,0.2976362705230713
PF00153,PF16094,PF04225,0.2763373851776123
PF00153,PF16100,PF04225,0.2893148958683014
PF00153,PF16117,PF04225,0.29146286845207214
PF00153,PF16126,PF12889,0.2967291474342346
PF00153,PF16166,PF09954,0.28597354888916016
PF00153,PF16171,PF12889,0.28542912006378174
PF00153,PF16195,PF07533,0.28805628418922424
PF00153,PF16204,PF04225,0.29376640915870667
PF00153,PF16210,PF12889,0.29792773723602295
PF00153,PF16216,PF12889,0.290757417678833
PF00153,PF16218,PF12889,0.29221510887145996
PF00153,PF16279,PF12889,0.29937905073165894
PF00153,PF16311,PF04225,0.2923027276992798
PF00153,PF16317,PF09954,0.27637991309165955
PF00153,PF16327,PF02037,0.2915741801261902
PF00153,PF16334,PF12889,0.2977445125579834
PF00153,PF16338,PF04225,0.2978578209877014
PF00153,PF16355,PF04225,0.28655338287353516
PF00153,PF16416,PF04225,0.2978082299232483
PF00153,PF16449,PF04225,0.2929891347885132
PF00153,PF16477,PF12889,0.2906424403190613
PF00153,PF16483,PF04225,0.29211536049842834
PF00153,PF16485,PF12889,0.29871073365211487
PF00153,PF16540,PF12889,0.2838406562805176
PF00153,PF16541,PF12889,0.28949594497680664
PF00153,PF16562,PF02037,0.28552910685539246
PF00153,PF16576,PF12889,0.2910344898700714
PF00153,PF16577,PF09954,0.29596173763275146
PF00153,PF16588,PF04225,0.28766781091690063
PF00153,PF16590,PF04225,0.29817813634872437
PF00153,PF16594,PF12889,0.29129642248153687
PF00153,PF16647,PF12889,0.28669971227645874
PF00153,PF16649,PF04225,0.2921885848045349
PF00153,PF16658,PF04225,0.29833459854125977
PF00153,PF16667,G200,0.28740617632865906
PF00153,PF16670,PF12889,0.2934049963951111
PF00153,PF16672,PF04225,0.2999844551086426
PF00153,PF16683,PF12889,0.2819528579711914
PF00153,PF16689,PF12889,0.2910461127758026
PF00153,PF16690,PF12889,0.2894848585128784
PF00153,PF16697,PF04225,0.2930324673652649
PF00153,PF16704,PF12889,0.2995060682296753
PF00153,PF16716,PF12889,0.2924899756908417
PF00153,PF16720,PF01267,0.29837679862976074
PF00153,PF16726,PF02037,0.2981213331222534
PF00153,PF16731,PF04225,0.28753209114074707
PF00153,PF16740,PF12889,0.2982988953590393
PF00153,PF16748,PF02037,0.28429698944091797
PF00153,PF16754,PF04225,0.29105669260025024
PF00153,PF16756,PF12889,0.29525572061538696
PF00153,PF16759,PF04225,0.28900146484375
PF00153,PF16766,PF12889,0.29500195384025574
PF00153,PF16782,PF12889,0.294580340385437
PF00153,PF16783,PF04225,0.2966485917568207
PF00153,PF16787,PF02037,0.2977229952812195
PF00153,PF16810,PF12889,0.28064364194869995
PF00153,PF16815,PF04225,0.29156798124313354
PF00153,PF16829,PF12889,0.296104371547699
PF00153,PF16832,PF12889,0.2940406799316406
PF00153,PF16833,PF12889,0.29184573888778687
PF00153,PF16835,PF12889,0.2981552481651306
PF00153,PF16839,PF04225,0.2855806350708008
PF00153,PF16840,PF12889,0.2987514138221741
PF00153,PF16842,PF04225,0.2955668866634369
PF00153,PF16843,PF12889,0.2879514694213867
PF00153,PF16846,PF12889,0.2979027330875397
PF00153,PF16851,PF04225,0.28873687982559204
PF00153,PF16854,PF02037,0.2904139757156372
PF00153,PF16861,PF12889,0.28854554891586304
PF00153,PF16862,PF08115,0.29370641708374023
PF00153,PF16871,PF12889,0.2952113449573517
PF00153,PF16889,PF04225,0.29246944189071655
PF00153,PF16892,PF12889,0.29795190691947937
PF00153,PF16893,PF12889,0.29540926218032837
PF00153,PF16903,PF04225,0.29957884550094604
PF00153,PF16912,PF04225,0.2862316370010376
PF00153,PF16915,PF09954,0.2864278554916382
